date,open,high,low,close,volume,base_asset_volume,no_trades,taker_buy_vol,taker_buy_base_asset_vol
13/09/2020,387.78,390.43,350.0,366.42,989195.69047,367969518.5134887,430236,471379.9413,175392358.3793357
14/09/2020,366.43,384.64,355.73,377.12,1042059.62265,387238794.6809715,476828,520997.62714,193631762.5656466
15/09/2020,377.12,382.47,362.34,364.06,883856.33005,328317009.5683461,405048,425660.93557,158082601.8365355
16/09/2020,364.05,373.45,355.0,365.11,841709.98939,306622238.0715521,371665,401737.07122,146390592.3328032
17/09/2020,365.04,394.14,363.3,389.36,1256300.411,479026710.89661473,505247,649410.54624,247663754.9496812
18/09/2020,389.35,392.58,375.33,384.39,804194.47219,308748579.8160324,323159,390631.14787,150003338.3348206
19/09/2020,384.4,388.72,377.0,385.25,570908.33553,218785730.14017847,230924,275383.50997,105557594.2542093
20/09/2020,385.25,385.45,365.0,371.04,693164.40144,259700927.47821033,275295,339273.53425,127111732.991067
21/09/2020,371.04,376.8,331.0,340.36,1283946.03098,452134893.63405806,472560,614255.13337,216255854.30576968
22/09/2020,340.31,346.91,335.34,344.21,842731.12878,288166815.515037,286593,406238.87933,138901899.7512951
23/09/2020,344.18,344.65,313.29,320.72,940904.49756,313808761.0904388,323226,451952.70895,150859607.7649499
24/09/2020,320.72,353.1,316.67,348.97,1071705.09721,360708689.40437967,371450,541195.93188,182260574.8369691
25/09/2020,348.97,358.0,337.58,351.92,860643.77924,298266918.80064845,310536,428498.41778,148520979.7155327
26/09/2020,351.93,356.4,345.88,353.92,530879.20755,186812160.37543687,217834,265973.62355,93597365.186279
27/09/2020,353.95,362.14,347.24,357.49,569568.55041,202411362.68323287,230526,278104.49527,98851342.5173505
28/09/2020,357.58,368.2,351.7,353.96,757758.4304,273063157.78999114,261317,365322.52821,131705221.4936588
29/09/2020,353.91,360.63,350.45,359.79,585143.16892,208028826.4871165,214988,296028.84893,105268925.8029457
30/09/2020,359.78,361.5,351.56,359.83,498943.23226,177784824.5178192,173910,258138.87585,92021033.1170965
01/10/2020,359.83,370.45,345.51,352.85,758349.31959,271468849.7985116,288354,361455.09687,129606992.6234027
02/10/2020,352.83,354.55,334.24,345.6,733571.84211,251829017.5194802,286023,359044.99342,123230178.0144074
03/10/2020,345.6,351.0,343.7,345.95,303595.71901,105401893.3573436,136755,157899.99434,54819449.944697
04/10/2020,345.94,354.45,343.81,352.37,343932.91712,119961274.7006572,138736,168705.23259,58850037.6041394
05/10/2020,352.34,356.1,348.54,353.62,376740.30692,132656713.0440939,145787,185554.40142,65347144.9732811
06/10/2020,353.63,355.1,336.8,340.75,640063.26951,221765553.58680913,240812,311147.69014,107797282.7578323
07/10/2020,340.8,342.85,332.18,341.58,541928.86376,183873686.39043152,195112,267972.41424,90930067.0439116
08/10/2020,341.58,353.32,334.21,350.95,631794.8756,217322066.9780238,220053,332296.23857,114406629.9686365
09/10/2020,350.94,368.33,347.32,365.02,650478.19338,232878561.8852136,241168,347090.0467,124302113.2312081
10/10/2020,365.01,378.4,364.71,370.52,591005.32129,220607973.01227313,253825,299965.65391,111977478.8785421
11/10/2020,370.51,377.6,368.87,374.16,373318.23779,139329772.5403167,164475,187969.33051,70162446.927013
12/10/2020,374.17,394.8,365.58,386.51,844422.65444,320587055.5297957,309500,427311.17538,162322201.3432568
13/10/2020,386.51,387.75,374.51,381.04,645141.91394,246276552.0090227,239460,315226.91813,120349073.7506589
14/10/2020,381.05,387.41,373.13,378.69,569557.82936,216288026.9592086,214375,278390.33609,105736024.7795897
15/10/2020,378.69,381.79,369.85,377.64,634038.09453,238396852.7839282,228454,308053.83962,115864353.6626517
16/10/2020,377.63,379.83,361.18,365.5,654029.36404,241127894.7024508,255775,308695.25396,113825303.5295454
17/10/2020,365.5,370.46,363.36,368.32,285578.24537,104838880.4561034,126045,139908.84552,51365997.4264025
18/10/2020,368.31,378.64,367.1,378.11,323468.47095,120818450.6211803,133043,166936.80184,62359187.4928432
19/10/2020,378.12,384.32,372.5,379.3,577252.90265,218372639.9570232,224887,281217.97666,106363380.1985865
20/10/2020,379.3,380.73,365.27,368.52,617309.81677,229928443.79691,251051,288156.13039,107315894.5140845
21/10/2020,368.53,401.49,367.74,390.38,1221663.63784,472488832.7162745,450963,632070.29962,244519977.2820982
22/10/2020,390.31,420.73,390.21,413.98,1095897.20667,447211002.5012588,412013,560444.09814,228790705.50160167
23/10/2020,413.94,419.33,401.3,409.11,727832.3224,299943190.9306372,293671,353573.61208,145754753.8330931
24/10/2020,409.19,416.66,407.0,412.14,419236.87106,172799824.648682,182680,207090.61075,85377261.1625327
25/10/2020,412.14,417.4,402.5,405.86,415586.9761,170054743.3187452,177854,192487.98412,78807422.9338344
26/10/2020,405.85,411.11,382.3,392.52,895142.67266,356208480.5857119,329493,408392.37075,162532499.7663661
27/10/2020,392.52,410.25,389.9,403.45,754261.74114,302529716.87604165,286241,373015.83846,149646030.0952535
28/10/2020,403.41,409.2,380.52,388.23,855275.46882,335751199.3037473,348661,407244.62775,159935755.1181961
29/10/2020,388.22,393.72,380.52,387.13,573096.01416,222669504.875317,248649,283010.62488,109967352.1061802
30/10/2020,387.12,391.97,373.29,382.49,771750.74746,294342545.9808745,289735,384404.74738,146595612.9915913
31/10/2020,382.59,394.88,379.9,386.46,467453.8105,181136851.45374128,218528,238043.3112,92253593.4378628
01/11/2020,386.44,398.29,384.61,396.67,438952.95565,171238317.7003239,181369,228285.6986,89100829.2853377
02/11/2020,396.68,404.5,377.92,383.02,779968.57957,304223545.8920344,290370,382924.26079,149479791.084006
03/11/2020,383.01,390.0,370.23,387.88,752954.37114,286291773.96848446,280412,366506.416,139475874.9171526
04/11/2020,387.88,408.39,376.47,402.49,1157064.35076,454481208.4020098,392310,600951.59602,236190448.2883348
05/11/2020,402.5,420.4,396.14,416.69,1475139.77342,601591250.4012489,513574,733696.12776,299466668.0114486
06/11/2020,416.73,458.27,414.76,455.91,1682440.96026,736015135.6272103,666505,883105.68936,386541087.4308973
07/11/2020,455.91,468.28,424.14,435.21,1653416.5961,743871175.7821233,674858,831369.37192,374507765.4483765
08/11/2020,435.2,460.1,431.99,454.3,840908.46841,375679148.2350396,354341,424300.36519,189644075.4008147
09/11/2020,454.29,459.1,433.09,444.32,1099213.24641,491928164.9812434,469947,523180.45111,234223108.9894274
10/11/2020,444.32,455.0,438.7,450.34,866872.41108,388190148.2078951,384228,437244.02871,195856348.1896954
11/11/2020,450.34,476.25,449.28,463.09,1205782.84262,559228791.8903509,560360,626267.49881,290487786.9561511
12/11/2020,463.09,470.0,451.2,462.39,990776.62912,455971309.2168546,411840,471577.98126,217115755.31874192
13/11/2020,462.48,478.01,457.12,476.43,976665.09752,456232937.2061303,427363,509344.22798,238031863.05169848
14/11/2020,476.42,477.47,452.0,460.89,735252.7854,340142257.1936976,350772,347000.03929,160634962.0048143
15/11/2020,460.9,462.89,440.19,448.08,665217.56671,301406126.4593118,311451,307609.56539,139442342.0782617
16/11/2020,448.07,466.0,445.45,460.55,812060.44638,370889706.6992328,328762,407294.36897,186016422.42729193
17/11/2020,460.51,484.88,459.8,482.15,1151573.37456,544239665.3817517,464336,591305.56754,279583957.9048394
18/11/2020,482.11,495.31,456.6,478.41,1477696.29116,706704397.4108689,637641,741745.06753,355029605.6162261
19/11/2020,478.43,480.75,464.86,471.25,817418.52685,387199111.37944734,404737,389266.26994,184475868.34601873
20/11/2020,471.26,514.4,470.65,510.12,1516361.90736,756660192.8607566,607663,781483.37009,389816150.4062755
21/11/2020,510.12,553.32,502.82,552.35,1548851.29067,815402228.5228121,649077,789354.14815,415699828.623278
22/11/2020,552.42,580.88,511.28,560.03,1850317.93581,1014064539.0881492,768900,910655.85789,499466614.3657859
23/11/2020,560.03,610.85,550.12,608.58,2076008.84846,1218150934.3114774,896026,1056711.75846,620234259.8205665
24/11/2020,608.58,623.0,585.0,604.97,1606450.49193,976376501.3114749,838352,801041.86277,487114657.4657051
25/11/2020,604.98,606.0,553.83,569.5,1219440.02727,716972340.6745201,657386,576127.36549,339032707.4286407
26/11/2020,569.38,577.14,481.0,519.83,2683460.74171,1386030255.168072,1259051,1291907.71331,667402458.3455071
27/11/2020,519.83,530.62,493.72,518.68,1088064.28114,558985308.9023646,578800,546528.97953,280820318.0488382
28/11/2020,518.59,547.94,506.59,537.52,900508.61431,475169074.69038874,456028,466164.6993,245997234.1383186
29/11/2020,537.5,576.9,530.32,576.3,855276.46664,471629262.24329853,454026,440702.88199,243151356.5169676
30/11/2020,576.32,616.85,570.07,616.66,1501989.45408,895373784.8300442,717837,762000.09958,454509095.9732681
01/12/2020,616.65,635.7,560.0,585.26,2163875.81376,1300668283.3196805,1018862,1053325.00335,633883748.8979775
02/12/2020,585.26,604.93,575.0,596.89,1069538.65619,632858653.2050232,604591,532480.45583,315241714.2631818
03/12/2020,596.88,623.44,585.82,615.85,935687.91723,568024618.9410391,513555,481922.57902,292623478.6313689
04/12/2020,615.84,620.0,565.82,567.24,1052452.78666,624543865.9008652,556641,488225.14672,289993182.86860675
05/12/2020,567.24,597.11,560.88,596.8,701567.95564,410382624.7425348,389600,362873.30755,212540315.0384636
06/12/2020,596.82,607.5,583.0,601.54,602496.96339,359236400.2949933,363661,311000.01314,185485506.35937247
07/12/2020,601.59,603.15,584.22,591.28,498329.37589,295598087.027998,347036,236796.14093,140496350.9512805
08/12/2020,591.27,595.0,549.22,554.94,804443.00717,461781203.1617209,422868,371889.68919,213672984.7622156
09/12/2020,554.92,578.08,530.43,573.09,997192.16738,555142155.8826528,535975,503291.69076,280447024.9206091
10/12/2020,573.2,575.7,548.11,558.99,608414.51466,341352126.267061,376548,301401.59013,169125585.1027652
11/12/2020,558.99,560.8,535.5,544.43,768921.78317,419607430.44734573,400545,369206.67071,201527071.6700937
12/12/2020,544.46,574.0,543.1,568.04,573913.95311,320867352.4615561,321104,303037.86143,169441251.7290865
13/12/2020,568.09,595.0,563.22,590.7,657794.46158,383072560.34673,359525,326199.32502,189873757.1635203
14/12/2020,590.81,591.48,575.6,586.29,493012.02706,288110223.95248795,272746,245044.70577,143226160.0256327
15/12/2020,586.29,597.2,578.58,588.64,569270.52011,334543178.3693921,329161,290602.59003,170832376.2494463
16/12/2020,588.78,640.0,580.71,637.18,1185588.05078,725009244.4077353,589563,615898.25662,376680848.0421024
17/12/2020,637.18,676.25,625.76,642.7,2006130.01975,1307445033.1218247,974504,975946.21679,636041218.0829991
18/12/2020,642.71,664.61,629.4,653.85,1000012.98018,646217791.229686,554335,496068.24065,320579472.2429111
19/12/2020,653.76,669.95,645.42,658.03,858803.88459,564029933.2588524,562281,421384.66554,276780293.9186317
20/12/2020,658.05,661.39,621.01,638.18,823958.22843,533109285.6519477,505181,394908.57533,255626307.21206793
21/12/2020,638.1,648.0,595.9,607.58,843251.16565,524208673.9086238,521589,408550.632,254158056.0593806
22/12/2020,607.68,637.73,588.0,636.45,918851.25654,563872004.6334916,522945,466287.90424,286284535.1076497
23/12/2020,636.41,638.44,551.28,585.56,1208807.36518,733443630.3656118,733896,564050.80567,342705478.2103651
24/12/2020,585.48,615.02,565.43,612.31,886335.86333,519843556.9816631,571510,452224.32838,265331357.8984734
25/12/2020,612.31,634.24,604.28,626.82,798009.62915,494089140.85723275,468979,410025.85332,253924482.47283608
26/12/2020,626.78,652.91,615.26,637.44,958585.50647,607664782.0108948,541191,484016.30919,307006622.6987859
27/12/2020,637.44,717.13,625.0,685.11,1859968.15029,1247547956.8239436,1047001,934904.836,627557199.4599884
28/12/2020,685.1,748.09,681.04,730.41,1627154.39266,1180438285.4884064,961277,832490.11082,603982596.8512566
29/12/2020,730.4,740.78,689.2,732.0,1106876.35855,794643540.4901239,820504,543799.46855,390697226.3730564
30/12/2020,732.0,758.74,716.62,752.17,1008574.09906,743546676.7544626,692405,514590.35901,379464185.39099073
31/12/2020,752.17,755.74,722.0,736.42,863375.57981,638503822.3940647,623216,431442.91885,319087759.04187393
01/01/2021,736.42,749.0,714.29,728.91,675114.09329,496072043.77740735,483671,338988.53158,249240373.93868393
02/01/2021,728.91,787.69,714.91,774.56,1352618.57668,1024472182.612087,824134,686674.73342,519915827.0114855
03/01/2021,774.44,1011.07,768.71,978.28,2813603.88615,2522411859.73161,1636501,1439027.79886,1290266275.5931487
04/01/2021,978.33,1162.97,890.0,1041.43,4245010.94004,4303634203.219599,2477862,2126337.6721,2157639019.3291917
05/01/2021,1041.45,1134.6,974.45,1099.56,2706995.67525,2857050280.0081425,1960503,1337641.02794,1412551452.853558
06/01/2021,1100.16,1213.0,1057.26,1208.42,2390136.59334,2725262121.2885127,1600888,1227955.8885,1401239480.530579
07/01/2021,1208.75,1289.0,1131.0,1224.87,1972922.82059,2406219891.3685346,1402699,974726.97516,1189746026.1513844
08/01/2021,1224.86,1273.75,1065.0,1216.93,2131172.92341,2543427452.5801253,1718817,1042889.10509,1246619297.4198394
09/01/2021,1216.72,1304.37,1171.36,1276.0,1448871.11514,1780137376.4164696,1131871,746369.6968,918333130.76833
10/01/2021,1276.0,1348.33,1170.0,1254.25,1951179.35003,2517791852.407762,1437486,979792.30536,1266203575.0952868
11/01/2021,1254.24,1260.0,915.0,1087.01,4099450.90046,4323564508.699636,2577496,1981122.01834,2089606728.712708
12/01/2021,1087.0,1150.02,1006.33,1050.16,2302645.34052,2491067092.510127,1516625,1149858.00491,1244662146.2852807
13/01/2021,1050.36,1137.65,987.48,1129.89,1564202.39081,1664178969.0738044,1123983,792814.80569,844656818.225537
14/01/2021,1129.79,1247.55,1086.7,1231.62,1555737.38556,1825860914.1737957,1255769,794405.96443,932454704.1013689
15/01/2021,1231.89,1256.98,1069.42,1168.53,1944038.83738,2302781118.9587398,1519266,966118.73281,1145518024.4912322
16/01/2021,1168.48,1298.0,1151.77,1227.83,1575384.43797,1927453174.6117928,1252473,804431.16803,984555467.09146
17/01/2021,1227.83,1269.02,1165.0,1232.45,1317285.00579,1606424364.4970417,1121278,665250.50449,811881943.4555254
18/01/2021,1232.5,1260.75,1182.58,1258.45,998050.11073,1223628040.7372608,940604,499759.24002,613148505.5656064
19/01/2021,1258.52,1438.3,1251.49,1365.36,2278852.55758,3120980923.930309,1840481,1158029.40293,1585793803.6607609
20/01/2021,1365.36,1407.93,1235.42,1376.99,2219137.62144,2931656296.4670005,1852253,1103381.0876,1459031149.789856
21/01/2021,1376.72,1390.0,1086.0,1110.96,2310208.57298,2857288905.5771327,1864620,1114608.89147,1379815497.0216153
22/01/2021,1111.98,1273.79,1042.31,1232.62,2020593.21673,2360267831.3175545,1652010,1036188.85921,1212076603.4709723
23/01/2021,1232.61,1272.44,1195.9,1233.6,1009545.08258,1250575691.7627306,932871,505750.89704,626781286.5809959
24/01/2021,1233.46,1398.83,1220.0,1392.51,1510879.53817,1996765627.5405192,1313986,790374.50924,1045052388.6384156
25/01/2021,1392.19,1475.0,1293.69,1317.88,1885441.31289,2644267236.897188,1661512,943347.25829,1324815913.9859085
26/01/2021,1317.6,1378.49,1244.56,1365.97,1682923.65799,2216751668.3927126,1423178,856659.30135,1128968367.8538907
27/01/2021,1366.54,1373.9,1207.0,1239.03,2009772.08358,2554649901.074845,1737296,997748.24567,1268777717.4971037
28/01/2021,1238.93,1360.0,1217.23,1329.69,1365269.71962,1790490878.1937943,1275024,702526.23919,922191761.3683512
29/01/2021,1329.44,1436.9,1285.35,1379.5,2253963.18682,3077996801.2317657,1714076,1126572.38403,1539947796.2074935
30/01/2021,1379.56,1406.0,1326.41,1378.05,1040042.2363,1414231402.5438833,1013174,508185.46266,691043000.9994265
31/01/2021,1378.04,1380.74,1281.12,1312.55,958704.85571,1276842259.9713488,828176,448756.56134,597602925.7805631
01/02/2021,1312.45,1377.99,1269.99,1374.17,1096397.91862,1449463766.7237952,915584,550007.37258,727808340.6755197
02/02/2021,1374.09,1547.9,1360.28,1511.87,1944227.99878,2821617332.3997846,1614541,986022.09176,1431300798.430241
03/02/2021,1511.93,1669.35,1508.39,1664.49,1535869.88801,2418887041.587561,1384979,793334.97198,1249029451.1419609
04/02/2021,1664.67,1695.2,1554.44,1595.67,1646502.32962,2693099602.275608,1507993,825236.64834,1350478681.245404
05/02/2021,1595.53,1760.49,1591.0,1719.19,1194123.29946,2011685911.1668868,1326415,600948.63761,1012301493.0861531
06/02/2021,1718.95,1743.67,1642.94,1676.35,1149808.33101,1940057857.9438984,1152167,565703.52545,954941828.40178
07/02/2021,1676.35,1693.0,1490.46,1611.62,1281734.86814,2044371589.0232763,1263737,618789.69751,987284129.7353907
08/02/2021,1611.46,1775.57,1563.89,1750.15,1339777.09536,2255426926.0199776,1372788,677614.29512,1141288384.5474298
09/02/2021,1749.68,1821.88,1708.49,1769.13,1185071.89593,2080818891.6989048,1173421,593423.36868,1042666171.1807508
10/02/2021,1769.14,1837.86,1680.0,1740.78,1219932.25474,2149076144.4076576,1279140,605462.91818,1067949000.5237134
11/02/2021,1740.76,1819.0,1703.44,1785.62,735079.82699,1301681871.563269,935602,367056.14118,650153645.4431872
12/02/2021,1785.83,1864.88,1739.88,1840.26,909600.20653,1635426867.774093,996495,460779.83709,829217927.344209
13/02/2021,1840.24,1871.72,1765.0,1814.96,767589.07285,1395594093.2839975,853189,372008.25141,676531918.543253
14/02/2021,1815.25,1850.0,1784.11,1800.42,675261.77873,1230043295.0342839,714827,334005.33344,608556979.1025332
15/02/2021,1800.03,1835.72,1655.67,1779.25,1053474.57879,1860338371.897408,1086589,511771.37271,904087834.7542372
16/02/2021,1779.33,1827.28,1724.0,1781.99,817493.47513,1455884891.92438,826125,389395.787,693804838.7492043
17/02/2021,1781.99,1855.0,1733.01,1849.88,795711.63311,1437546812.9718316,862461,412387.45021,745568293.761723
18/02/2021,1849.7,1950.5,1849.69,1939.61,937227.10191,1787383532.102376,1053661,493607.02549,941541216.781136
19/02/2021,1938.91,1972.82,1891.0,1955.0,793404.4115,1533991632.129546,988320,388954.85277,752267904.1699667
20/02/2021,1955.46,2042.34,1803.14,1913.0,1261315.81279,2493836246.4871454,1329067,624716.42408,1236782122.3446047
21/02/2021,1912.9,1976.31,1883.01,1933.53,756568.19743,1467970937.2850723,895138,386132.26661,749271580.5746851
22/02/2021,1933.54,1936.29,1551.0,1777.58,1807244.98099,3200483176.9795847,1799926,854014.62953,1513747907.8030388
23/02/2021,1777.42,1782.39,1355.0,1577.89,2547837.82068,3931407907.534277,2396626,1231889.46331,1903489088.143906
24/02/2021,1577.79,1712.7,1500.2,1623.39,1384388.81727,2261264845.4650745,1319936,705887.81504,1153792817.1865425
25/02/2021,1623.16,1671.59,1459.16,1481.75,1032670.79409,1650582276.871864,1110019,501173.65129,802212265.4535745
26/02/2021,1482.08,1562.25,1400.0,1444.59,1355973.29378,2004016547.1111927,1298739,662906.93964,979857228.4282846
27/02/2021,1444.56,1529.0,1425.0,1458.13,927423.0475,1375946816.3325431,954919,452205.99129,671100313.8001161
28/02/2021,1458.27,1468.75,1293.18,1419.18,1410207.56284,1929140046.6462588,1190546,704060.34406,963537938.0773448
01/03/2021,1418.67,1572.0,1409.91,1569.86,1094695.17839,1642627276.3105588,989006,568597.04493,853434777.3750483
02/03/2021,1570.0,1602.9,1455.52,1486.78,1061142.38743,1627312282.623529,966176,508683.55658,781051077.7385646
03/03/2021,1486.79,1656.94,1475.47,1567.69,1054846.31471,1676300215.0458324,1237215,534919.19161,850213871.6866411
04/03/2021,1567.68,1624.87,1506.36,1539.23,946365.67088,1476463517.9864872,1125118,468540.00465,731257773.7169954
05/03/2021,1539.22,1548.96,1441.66,1528.31,910786.28976,1355798089.272699,1000913,451258.01245,672042056.2406199
06/03/2021,1528.08,1671.58,1513.03,1650.35,1013300.93928,1611851701.8240168,1188531,536167.18087,853820036.0928468
07/03/2021,1650.68,1734.16,1630.35,1726.16,848470.78136,1414988218.19354,1166072,432388.65922,721395027.1827203
08/03/2021,1726.46,1843.59,1664.96,1833.18,1149711.39987,1995142128.6481345,1407402,602217.91071,1046045706.9018364
09/03/2021,1833.22,1870.77,1798.2,1870.51,857229.47855,1570286249.4509003,1196670,414078.09328,758575748.3569634
10/03/2021,1870.5,1877.69,1757.0,1795.12,937230.62831,1706230875.2676637,1098051,451348.3302,821707575.727272
11/03/2021,1795.28,1846.7,1725.0,1825.78,909011.4961,1627027458.0887964,1023958,443744.99114,794476087.9173055
12/03/2021,1825.78,1841.88,1719.72,1766.1,869564.6361,1542873062.4201016,1126153,426161.7788,756268155.2595268
13/03/2021,1766.13,1944.3,1727.75,1922.35,926283.22642,1718553131.9614732,1265904,471925.04818,875441534.0351523
14/03/2021,1922.35,1933.1,1836.0,1848.1,637963.63627,1200354205.603357,963564,301776.22952,567878404.1829317
15/03/2021,1848.1,1891.76,1730.0,1793.48,1025326.79658,1842608872.76306,1496415,511041.33812,918123974.5540835
16/03/2021,1793.99,1819.5,1711.68,1805.12,764993.40147,1360127229.789916,987906,388327.71998,690760061.4775399
17/03/2021,1805.01,1838.88,1741.18,1823.58,658349.44843,1177718486.9646137,872416,337373.92544,603533782.448005
18/03/2021,1823.58,1850.0,1759.04,1776.08,603721.61056,1092346826.5536904,783517,284617.82364,514992961.4272932
19/03/2021,1775.92,1840.61,1733.47,1809.1,500258.42875,901801564.202326,703977,250974.49054,452606834.7538839
20/03/2021,1809.01,1868.83,1800.86,1806.1,451556.10639,828404987.6527742,743672,230001.04734,421947140.57311445
21/03/2021,1806.57,1817.16,1747.0,1782.98,465953.98749,830951276.5130767,748800,227170.16353,405242308.7464666
22/03/2021,1783.23,1807.51,1655.15,1680.97,582727.49081,1019780398.7821894,879976,284682.99701,498556293.2724821
23/03/2021,1681.17,1721.17,1650.0,1668.08,577213.99589,975522491.0640426,654415,286791.61839,484836342.0061468
24/03/2021,1668.2,1740.86,1536.92,1581.84,753834.52393,1251031751.1563811,994542,360806.99166,599730061.1379827
25/03/2021,1581.88,1622.0,1549.4,1585.74,701697.00258,1115502879.6291516,778215,357916.02537,569176818.6933715
26/03/2021,1585.83,1699.93,1585.79,1698.84,515470.92907,844707873.9147713,650812,265021.0976,434412049.546837
27/03/2021,1698.84,1732.67,1666.41,1712.63,443845.49957,753555521.6446562,516929,223163.53,378944599.8136217
28/03/2021,1712.52,1725.66,1661.4,1687.01,348895.51314,592836644.5993392,512231,169502.24442,288084679.2831071
29/03/2021,1687.16,1841.0,1677.85,1816.74,647724.46387,1148231088.811587,846836,342048.8415,606329959.123471
30/03/2021,1816.76,1859.13,1786.3,1840.46,568842.00526,1039262033.3867556,856093,283746.67403,518558427.2436417
31/03/2021,1840.41,1947.29,1768.15,1919.37,746995.8591,1387448329.8618677,1040362,377271.88679,700970286.0783392
01/04/2021,1919.37,1984.77,1885.02,1968.05,741585.07266,1438751530.7872293,994836,371883.72089,721736727.4450142
02/04/2021,1968.05,2146.0,1948.48,2133.69,846197.93215,1719752062.5167284,1218698,436010.09375,886653805.0691665
03/04/2021,2133.69,2138.12,1996.3,2008.52,770176.32192,1601516390.5971153,1107620,363187.43008,755374910.2259054
04/04/2021,2008.59,2091.83,1975.24,2075.69,514345.76554,1050448906.4424022,818926,263875.56295,538795778.1429204
05/04/2021,2075.7,2130.64,2002.15,2107.38,684923.61494,1419084945.8137891,947978,343642.59997,712219066.8657458
06/04/2021,2107.43,2151.0,2044.65,2112.21,673386.05575,1420490813.0390558,1106761,332812.25752,702230157.7878639
07/04/2021,2112.22,2129.01,1930.01,1963.47,892984.90422,1798606574.0535572,1229155,437902.88352,882121983.6155155
08/04/2021,1963.46,2084.61,1947.35,2080.46,501355.998,1015796231.0118822,911403,250910.57734,508200399.2728804
09/04/2021,2080.39,2100.0,2047.57,2066.87,426387.4379,885134116.0229065,645172,205375.78451,426445139.8748137
10/04/2021,2067.19,2200.0,2058.0,2133.49,655458.20894,1405364881.858313,1175161,330628.54391,708994754.4852773
11/04/2021,2133.49,2165.02,2113.4,2151.36,392265.50773,839653140.9405916,830771,197850.92141,423496403.3909447
12/04/2021,2151.42,2203.46,2102.0,2137.69,579093.35694,1244982956.770031,914567,286715.00745,616499175.9046108
13/04/2021,2137.86,2318.0,2135.53,2299.19,782608.6209,1745821661.496614,1288668,399098.2072,890600412.464373
14/04/2021,2299.19,2447.29,2281.33,2432.6,972931.60866,2294753430.627407,1554097,495400.5019,1168618278.836883
15/04/2021,2432.59,2543.47,2400.0,2514.04,681950.96645,1680063463.6011207,1462768,355972.40197,877438758.0443232
16/04/2021,2514.04,2548.29,2300.0,2422.67,999163.75205,2418566593.0473742,1679215,486268.80792,1177128974.4662452
17/04/2021,2422.38,2495.0,2310.0,2317.6,624232.25568,1504895144.9122343,1242299,306700.14929,739461805.3209878
18/04/2021,2317.65,2340.0,1946.8,2235.64,1475383.69204,3190809322.510461,2113566,722180.39492,1562761985.6647463
19/04/2021,2235.65,2300.0,2080.0,2161.12,820592.26555,1800575928.1074944,1411498,405251.54082,889798938.6894947
20/04/2021,2161.12,2346.62,2055.0,2330.03,992240.809,2181209665.225936,1478664,500443.49263,1100996922.791374
21/04/2021,2330.26,2469.54,2235.16,2357.06,1177885.8617,2771995884.0361485,1905822,587138.28906,1381898508.9894187
22/04/2021,2357.06,2644.47,2303.44,2397.94,2220753.09746,5508778905.781418,3110597,1124195.46709,2790172132.677034
23/04/2021,2397.94,2442.89,2107.0,2367.39,2532242.44185,5719925451.745559,2790382,1244539.8952,2812376010.1441708
24/04/2021,2367.39,2368.74,2154.8,2213.35,997688.94623,2246912953.271781,1275474,494456.79061,1113625193.1194513
25/04/2021,2214.08,2356.64,2168.0,2320.49,857517.38218,1948978895.4651551,1307545,431554.84567,981153774.0355633
26/04/2021,2320.44,2542.8,2303.64,2532.6,1076469.01367,2652330344.662024,1852607,547426.15132,1348633236.6804633
27/04/2021,2532.06,2680.0,2480.29,2666.13,771728.46451,1995139023.6148367,1255607,404885.92295,1047010126.527801
28/04/2021,2666.13,2760.0,2559.44,2748.24,999383.1852,2673547154.2008715,1587100,497704.7228,1332642242.7525673
29/04/2021,2748.23,2798.0,2668.0,2757.04,863890.01069,2366133509.254801,1379738,428965.61199,1175245479.025322
30/04/2021,2757.04,2798.3,2723.09,2772.42,695339.20482,1917297701.0995224,1382521,348038.76271,959914846.7376653
01/05/2021,2772.42,2954.28,2743.41,2944.77,690260.07741,1979833188.0652049,1437394,363427.72753,1042474172.8140892
02/05/2021,2944.83,2985.0,2852.26,2949.56,571982.5445,1672310882.244701,1132280,294479.86893,861215743.5882931
03/05/2021,2949.33,3454.0,2949.32,3431.04,1329088.0628,4243786480.415151,2502746,689402.61551,2199717718.4532933
04/05/2021,3431.04,3527.0,3160.0,3239.01,1826039.38558,6103102520.709461,3634236,913493.51765,3054026099.6513777
05/05/2021,3239.01,3549.34,3200.23,3524.26,1174816.73588,3955994776.9011574,2224441,581159.24143,1957116423.5450509
06/05/2021,3524.33,3605.4,3376.47,3489.73,920592.57706,3213427394.777265,1703109,457348.26339,1596792938.7543736
07/05/2021,3489.74,3587.0,3353.23,3479.53,760544.64781,2641740668.4696465,1382532,373468.63998,1297499899.4079983
08/05/2021,3479.79,3958.33,3449.27,3910.26,1130467.54852,4170897763.922394,2146967,576465.81586,2128434949.1036053
09/05/2021,3910.26,3983.65,3726.08,3923.95,1000401.0082,3885039042.6637073,2289303,501191.98456,1946904544.358348
10/05/2021,3923.95,4208.0,3650.0,3945.88,1505897.92612,6079977785.411387,3033133,745235.17136,3010349053.8575735
11/05/2021,3946.63,4180.22,3771.64,4173.45,1095927.10403,4350260231.588787,2290977,546195.67057,2169036982.2185607
12/05/2021,4173.46,4372.72,3701.58,3823.21,1601842.74017,6673102683.974241,3188941,781569.68782,3259590092.4730773
13/05/2021,3810.15,4034.77,3500.0,3717.91,2068708.17427,7846531159.419686,3943562,1019129.41961,3869202428.614081
